chap_num,para_num,sent_num,token_num,token_str
1,11,0,13,understanding
1,11,0,14,and
1,11,0,15,coolness
1,11,0,16,of
1,11,0,17,judgment
1,11,0,18,which
1,11,0,19,qualified
1,11,0,20,her
1,11,0,21,though
1,11,0,22,only
1,11,0,23,nineteen
1,11,0,24,to
1,11,0,25,be
1,11,0,26,the
1,11,0,27,counsellor
1,11,0,28,of
1,11,0,29,her
1,11,0,30,mother
1,11,0,31,and
1,11,0,32,enabled
1,11,0,33,her
1,11,0,34,frequently
1,11,0,35,to
1,11,0,36,counteract
1,11,0,37,to
1,11,0,38,the
1,11,0,39,advantage
1,11,0,40,of
1,11,0,41,them
1,11,0,42,all
1,11,0,43,that
1,11,0,44,eagerness
1,11,0,45,of
1,11,0,46,mind
1,11,0,47,in
1,11,0,48,Mrs
1,11,1,0,
1,11,1,1,Dashwood
1,11,1,2,which
1,11,1,3,must
1,11,1,4,generally
1,11,1,5,have
1,11,1,6,led
1,11,1,7,to
1,11,1,8,imprudence
1,11,2,0,
1,11,2,1,She
1,11,2,2,had
1,11,2,3,an
1,11,2,4,excellent
1,11,2,5,heart
1,11,3,0,
1,11,3,1,her
1,11,3,2,disposition
1,11,3,3,was
1,11,3,4,affectionate
1,11,3,5,and
1,11,3,6,her
1,11,3,7,feelings
1,11,3,8,were
1,11,3,9,strong
1,11,4,0,
1,11,4,1,but
1,11,4,2,she
1,11,4,3,knew
1,11,4,4,how
1,11,4,5,to
1,11,4,6,govern
1,11,4,7,them
1,11,5,0,
1,11,5,1,it
1,11,5,2,was
1,11,5,3,a
1,11,5,4,knowledge
1,11,5,5,which
1,11,5,6,her
1,11,5,7,mother
1,11,5,8,had
1,11,5,9,yet
1,11,5,10,to
1,11,5,11,learn
1,11,6,0,
1,11,6,1,and
1,11,6,2,which
1,11,6,3,one
1,11,6,4,of
1,11,6,5,her
1,11,6,6,sisters
1,11,6,7,had
1,11,6,8,resolved
1,11,6,9,never
1,11,6,10,to
1,11,6,11,be
1,11,6,12,taught
1,12,0,0,Marianne
1,12,0,1,s
1,12,0,2,abilities
1,12,0,3,were
1,12,0,4,in
1,12,0,5,many
1,12,0,6,respects
1,12,0,7,quite
1,12,0,8,equal
1,12,0,9,to
1,12,0,10,Elinor
1,12,0,11,s
1,12,1,0,
1,12,1,1,She
1,12,1,2,was
1,12,1,3,sensible
1,12,1,4,and
1,12,1,5,clever
1,12,2,0,
1,12,2,1,but
1,12,2,2,eager
1,12,2,3,in
1,12,2,4,everything
1,12,3,0,
1,12,3,1,her
1,12,3,2,sorrows
1,12,3,3,her
1,12,3,4,joys
1,12,3,5,could
1,12,3,6,have
1,12,3,7,no
1,12,3,8,moderation
1,12,4,0,
1,12,4,1,She
1,12,4,2,was
1,12,4,3,generous
1,12,4,4,amiable
1,12,4,5,interesting
1,12,5,0,
1,12,5,1,she
1,12,5,2,was
1,12,5,3,everything
1,12,5,4,but
1,12,5,5,prudent
1,12,6,0,
1,12,6,1,The
1,12,6,2,resemblance
1,12,6,3,between
1,12,6,4,her
1,12,6,5,and
1,12,6,6,her
1,12,6,7,mother
1,12,6,8,was
1,12,6,9,strikingly
1,12,6,10,great
1,13,0,0,Elinor
1,13,0,1,saw
1,13,0,2,with
1,13,0,3,concern
1,13,0,4,the
1,13,0,5,excess
1,13,0,6,of
1,13,0,7,her
1,13,0,8,sister
1,13,0,9,s
1,13,0,10,sensibility
1,13,1,0,
1,13,1,1,but
1,13,1,2,by
1,13,1,3,Mrs
1,13,2,0,
1,13,2,1,Dashwood
1,13,2,2,it
1,13,2,3,was
1,13,2,4,valued
1,13,2,5,and
1,13,2,6,cherished
1,13,3,0,
1,13,3,1,They
1,13,3,2,encouraged
1,13,3,3,each
1,13,3,4,other
1,13,3,5,now
1,13,3,6,in
1,13,3,7,the
1,13,3,8,violence
1,13,3,9,of
1,13,3,10,their
1,13,3,11,affliction
1,13,4,0,
1,13,4,1,The
1,13,4,2,agony
1,13,4,3,of
1,13,4,4,grief
1,13,4,5,which
1,13,4,6,overpowered
1,13,4,7,them
1,13,4,8,at
1,13,4,9,first
1,13,4,10,was
1,13,4,11,voluntarily
1,13,4,12,renewed
1,13,4,13,was
1,13,4,14,sought
1,13,4,15,for
1,13,4,16,was
1,13,4,17,created
1,13,4,18,again
1,13,4,19,and
1,13,4,20,again
1,13,5,0,
1,13,5,1,They
1,13,5,2,gave
1,13,5,3,themselves
1,13,5,4,up
1,13,5,5,wholly
1,13,5,6,to
1,13,5,7,their
1,13,5,8,sorrow
1,13,5,9,seeking
1,13,5,10,increase
1,13,5,11,of
1,13,5,12,wretchedness
1,13,5,13,in
1,13,5,14,every
1,13,5,15,reflection
1,13,5,16,that
1,13,5,17,could
1,13,5,18,afford
1,13,5,19,it
1,13,5,20,and
1,13,5,21,resolved
1,13,5,22,against
1,13,5,23,ever
1,13,5,24,admitting
1,13,5,25,consolation
1,13,5,26,in
1,13,5,27,future
1,13,6,0,
1,13,6,1,Elinor
1,13,6,2,too
1,13,6,3,was
1,13,6,4,deeply
1,13,6,5,afflicted
1,13,7,0,
1,13,7,1,but
1,13,7,2,still
1,13,7,3,she
1,13,7,4,could
1,13,7,5,struggle
1,13,7,6,she
1,13,7,7,could
1,13,7,8,exert
1,13,7,9,herself
1,13,8,0,
1,13,8,1,She
1,13,8,2,could
1,13,8,3,consult
1,13,8,4,with
1,13,8,5,her
1,13,8,6,brother
1,13,8,7,could
1,13,8,8,receive
1,13,8,9,her
1,13,8,10,sister
1,13,8,11,in
1,13,8,12,law
1,13,8,13,on
1,13,8,14,her
1,13,8,15,arrival
1,13,8,16,and
1,13,8,17,treat
1,13,8,18,her
1,13,8,19,with
1,13,8,20,proper
1,13,8,21,attention
1,13,9,0,
1,13,9,1,and
1,13,9,2,could
1,13,9,3,strive
1,13,9,4,to
1,13,9,5,rouse
1,13,9,6,her
1,13,9,7,mother
1,13,9,8,to
1,13,9,9,similar
1,13,9,10,exertion
1,13,9,11,and
1,13,9,12,encourage
1,13,9,13,her
1,13,9,14,to
1,13,9,15,similar
1,13,9,16,forbearance
1,14,0,0,Margaret
1,14,0,1,the
1,14,0,2,other
1,14,0,3,sister
1,14,0,4,was
1,14,0,5,a
1,14,0,6,good
1,14,0,7,humored
1,14,0,8,well
1,14,0,9,disposed
1,14,0,10,girl
1,14,1,0,
1,14,1,1,but
1,14,1,2,as
1,14,1,3,she
1,14,1,4,had
1,14,1,5,already
1,14,1,6,imbibed
1,14,1,7,a
1,14,1,8,good
1,14,1,9,deal
1,14,1,10,of
1,14,1,11,Marianne
1,14,1,12,s
1,14,1,13,romance
1,14,1,14,without
1,14,1,15,having
1,14,1,16,much
1,14,1,17,of
1,14,1,18,her
1,14,1,19,sense
1,14,1,20,she
1,14,1,21,did
1,14,1,22,not
1,14,1,23,at
1,14,1,24,thirteen
1,14,1,25,bid
1,14,1,26,fair
1,14,1,27,to
1,14,1,28,equal
1,14,1,29,her
1,14,1,30,sisters
1,14,1,31,at
1,14,1,32,a
1,14,1,33,more
1,14,1,34,advanced
1,14,1,35,period
1,14,1,36,of
1,14,1,37,life
2,1,0,0,Mrs
2,1,1,0,
2,1,1,1,John
2,1,1,2,Dashwood
2,1,1,3,now
2,1,1,4,installed
2,1,1,5,herself
2,1,1,6,mistress
2,1,1,7,of
2,1,1,8,Norland
2,1,2,0,
2,1,2,1,and
2,1,2,2,her
2,1,2,3,mother
2,1,2,4,and
2,1,2,5,sisters
2,1,2,6,in
2,1,2,7,law
2,1,2,8,were
2,1,2,9,degraded
2,1,2,10,to
2,1,2,11,the
2,1,2,12,condition
2,1,2,13,of
2,1,2,14,visitors
2,1,3,0,
2,1,3,1,As
2,1,3,2,such
2,1,3,3,however
2,1,3,4,they
2,1,3,5,were
2,1,3,6,treated
2,1,3,7,by
2,1,3,8,her
2,1,3,9,with
2,1,3,10,quiet
2,1,3,11,civility
2,1,4,0,
2,1,4,1,and
2,1,4,2,by
2,1,4,3,her
2,1,4,4,husband
2,1,4,5,with
2,1,4,6,as
2,1,4,7,much
2,1,4,8,kindness
2,1,4,9,as
2,1,4,10,he
2,1,4,11,could
2,1,4,12,feel
2,1,4,13,towards
2,1,4,14,anybody
2,1,4,15,beyond
2,1,4,16,himself
2,1,4,17,his
2,1,4,18,wife
2,1,4,19,and
2,1,4,20,their
2,1,4,21,child
2,1,5,0,
2,1,5,1,He
2,1,5,2,really
2,1,5,3,pressed
2,1,5,4,them
2,1,5,5,with
2,1,5,6,some
2,1,5,7,earnestness
2,1,5,8,to
2,1,5,9,consider
2,1,5,10,Norland
2,1,5,11,as
2,1,5,12,their
2,1,5,13,home
2,1,6,0,
2,1,6,1,and
2,1,6,2,as
2,1,6,3,no
2,1,6,4,plan
2,1,6,5,appeared
2,1,6,6,so
2,1,6,7,eligible
2,1,6,8,to
2,1,6,9,Mrs
2,1,7,0,
2,1,7,1,Dashwood
2,1,7,2,as
2,1,7,3,remaining
2,1,7,4,there
2,1,7,5,till
2,1,7,6,she
2,1,7,7,could
2,1,7,8,accommodate
2,1,7,9,herself
2,1,7,10,with
2,1,7,11,a
2,1,7,12,house
2,1,7,13,in
2,1,7,14,the
2,1,7,15,neighbourhood
2,1,7,16,his
2,1,7,17,invitation
2,1,7,18,was
2,1,7,19,accepted
2,2,0,0,A
2,2,0,1,continuance
2,2,0,2,in
2,2,0,3,a
2,2,0,4,place
2,2,0,5,where
2,2,0,6,everything
2,2,0,7,reminded
2,2,0,8,her
2,2,0,9,of
2,2,0,10,former
2,2,0,11,delight
2,2,0,12,was
2,2,0,13,exactly
2,2,0,14,what
2,2,0,15,suited
2,2,0,16,her
2,2,0,17,mind
2,2,1,0,
2,2,1,1,In
2,2,1,2,seasons
2,2,1,3,of
2,2,1,4,cheerfulness
2,2,1,5,no
2,2,1,6,temper
2,2,1,7,could
2,2,1,8,be
2,2,1,9,more
2,2,1,10,cheerful
2,2,1,11,than
2,2,1,12,hers
2,2,1,13,or
2,2,1,14,possess
2,2,1,15,in
2,2,1,16,a
2,2,1,17,greater
2,2,1,18,degree
2,2,1,19,that
2,2,1,20,sanguine
2,2,1,21,expectation
2,2,1,22,of
2,2,1,23,happiness
2,2,1,24,which
2,2,1,25,is
2,2,1,26,happiness
2,2,1,27,itself
2,2,2,0,
2,2,2,1,But
2,2,2,2,in
2,2,2,3,sorrow
2,2,2,4,she
2,2,2,5,must
2,2,2,6,be
2,2,2,7,equally
2,2,2,8,carried
2,2,2,9,away
2,2,2,10,by
2,2,2,11,her
2,2,2,12,fancy
2,2,2,13,and
2,2,2,14,as
2,2,2,15,far
2,2,2,16,beyond
2,2,2,17,consolation
2,2,2,18,as
2,2,2,19,in
2,2,2,20,pleasure
2,2,2,21,she
2,2,2,22,was
2,2,2,23,beyond
2,2,2,24,alloy
2,3,0,0,Mrs
2,3,1,0,
2,3,1,1,John
2,3,1,2,Dashwood
2,3,1,3,did
2,3,1,4,not
2,3,1,5,at
2,3,1,6,all
2,3,1,7,approve
2,3,1,8,of
2,3,1,9,what
2,3,1,10,her
2,3,1,11,husband
2,3,1,12,intended
2,3,1,13,to
2,3,1,14,do
2,3,1,15,for
2,3,1,16,his
2,3,1,17,sisters
2,3,2,0,
2,3,2,1,To
2,3,2,2,take
2,3,2,3,three
2,3,2,4,thousand
2,3,2,5,pounds
2,3,2,6,from
2,3,2,7,the
2,3,2,8,fortune
2,3,2,9,of
2,3,2,10,their
2,3,2,11,dear
2,3,2,12,little
2,3,2,13,boy
2,3,2,14,would
2,3,2,15,be
2,3,2,16,impoverishing
2,3,2,17,him
2,3,2,18,to
2,3,2,19,the
2,3,2,20,most
2,3,2,21,dreadful
2,3,2,22,degree
2,3,3,0,
2,3,3,1,She
2,3,3,2,begged
2,3,3,3,him
2,3,3,4,to
2,3,3,5,think
2,3,3,6,again
2,3,3,7,on
2,3,3,8,the
2,3,3,9,subject
2,3,4,0,
2,3,4,1,How
2,3,4,2,could
2,3,4,3,he
2,3,4,4,answer
2,3,4,5,it
2,3,4,6,to
2,3,4,7,himself
2,3,4,8,to
2,3,4,9,rob
2,3,4,10,his
2,3,4,11,child
2,3,4,12,and
2,3,4,13,his
2,3,4,14,only
2,3,4,15,child
2,3,4,16,too
2,3,4,17,of
2,3,4,18,so
2,3,4,19,large
2,3,4,20,a
2,3,4,21,sum
2,3,5,0,
2,3,5,1,And
2,3,5,2,what
2,3,5,3,possible
2,3,5,4,claim
2,3,5,5,could
2,3,5,6,the
2,3,5,7,Miss
2,3,5,8,Dashwoods
2,3,5,9,who
2,3,5,10,were
2,3,5,11,related
2,3,5,12,to
2,3,5,13,him
2,3,5,14,only
2,3,5,15,by
2,3,5,16,half
2,3,5,17,blood
2,3,5,18,which
2,3,5,19,she
2,3,5,20,considered
2,3,5,21,as
2,3,5,22,no
2,3,5,23,relationship
2,3,5,24,at
2,3,5,25,all
2,3,5,26,have
2,3,5,27,on
2,3,5,28,his
2,3,5,29,generosity
2,3,5,30,to
2,3,5,31,so
2,3,5,32,large
2,3,5,33,an
2,3,5,34,amount
2,3,6,0,
2,3,6,1,It
2,3,6,2,was
2,3,6,3,very
2,3,6,4,well
2,3,6,5,known
2,3,6,6,that
2,3,6,7,no
2,3,6,8,affection
2,3,6,9,was
2,3,6,10,ever
2,3,6,11,supposed
2,3,6,12,to
2,3,6,13,exist
2,3,6,14,between
2,3,6,15,the
2,3,6,16,children
2,3,6,17,of
2,3,6,18,any
2,3,6,19,man
2,3,6,20,by
2,3,6,21,different
2,3,6,22,marriages
2,3,7,0,
2,3,7,1,and
2,3,7,2,why
2,3,7,3,was
2,3,7,4,he
2,3,7,5,to
2,3,7,6,ruin
2,3,7,7,himself
2,3,7,8,and
2,3,7,9,their
2,3,7,10,poor
2,3,7,11,little
2,3,7,12,Harry
2,3,7,13,by
2,3,7,14,giving
2,3,7,15,away
2,3,7,16,all
2,3,7,17,his
2,3,7,18,money
2,3,7,19,to
2,3,7,20,his
2,3,7,21,half
2,3,7,22,sisters
2,4,1,0,It
2,4,1,1,was
2,4,1,2,my
2,4,1,3,father
2,4,1,4,s
2,4,1,5,last
2,4,1,6,request
2,4,1,7,to
2,4,1,8,me
2,4,1,9,
2,4,2,0,
2,4,2,1,replied
2,4,2,2,her
2,4,2,3,husband
2,4,2,4,
2,4,3,0,that
2,4,3,1,I
2,4,3,2,should
2,4,3,3,assist
2,4,3,4,his
2,4,3,5,widow
2,4,3,6,and
2,4,3,7,daughters
2,5,1,0,He
2,5,1,1,did
2,5,1,2,not
2,5,1,3,know
2,5,1,4,what
2,5,1,5,he
2,5,1,6,was
2,5,1,7,talking
2,5,1,8,of
2,5,1,9,I
2,5,1,10,dare
2,5,1,11,say
2,5,2,0,
2,5,2,1,ten
2,5,2,2,to
2,5,2,3,one
2,5,2,4,but
2,5,2,5,he
2,5,2,6,was
2,5,2,7,light
2,5,2,8,headed
2,5,2,9,at
2,5,2,10,the
2,5,2,11,time
2,5,3,0,
2,5,3,1,Had
2,5,3,2,he
2,5,3,3,been
2,5,3,4,in
2,5,3,5,his
2,5,3,6,right
2,5,3,7,senses
2,5,3,8,he
2,5,3,9,could
2,5,3,10,not
2,5,3,11,have
2,5,3,12,thought
2,5,3,13,of
2,5,3,14,such
2,5,3,15,a
2,5,3,16,thing
2,5,3,17,as
2,5,3,18,begging
2,5,3,19,you
2,5,3,20,to
2,5,3,21,give
2,5,3,22,away
2,5,3,23,half
2,5,3,24,your
2,5,3,25,fortune
2,5,3,26,from
2,5,3,27,your
2,5,3,28,own
2,5,3,29,child
2,6,1,0,He
2,6,1,1,did
2,6,1,2,not
2,6,1,3,stipulate
2,6,1,4,for
2,6,1,5,any
2,6,1,6,particular
2,6,1,7,sum
2,6,1,8,my
2,6,1,9,dear
2,6,1,10,Fanny
2,6,2,0,
2,6,2,1,he
2,6,2,2,only
2,6,2,3,requested
2,6,2,4,me
2,6,2,5,in
2,6,2,6,general
2,6,2,7,terms
2,6,2,8,to
2,6,2,9,assist
2,6,2,10,them
2,6,2,11,and
2,6,2,12,make
2,6,2,13,their
2,6,2,14,situation
2,6,2,15,more
2,6,2,16,comfortable
2,6,2,17,than
2,6,2,18,it
2,6,2,19,was
2,6,2,20,in
2,6,2,21,his
2,6,2,22,power
2,6,2,23,to
2,6,2,24,do
2,6,3,0,
2,6,3,1,Perhaps
2,6,3,2,it
2,6,3,3,would
2,6,3,4,have
2,6,3,5,been
2,6,3,6,as
2,6,3,7,well
2,6,3,8,if
2,6,3,9,he
2,6,3,10,had
2,6,3,11,left
2,6,3,12,it
2,6,3,13,wholly
2,6,3,14,to
2,6,3,15,myself
2,6,4,0,
2,6,4,1,He
2,6,4,2,could
2,6,4,3,hardly
2,6,4,4,suppose
2,6,4,5,I
2,6,4,6,should
2,6,4,7,neglect
2,6,4,8,them
2,6,5,0,
2,6,5,1,But
2,6,5,2,as
2,6,5,3,he
2,6,5,4,required
2,6,5,5,the
2,6,5,6,promise
2,6,5,7,I
2,6,5,8,could
2,6,5,9,not
2,6,5,10,do
2,6,5,11,less
2,6,5,12,than
2,6,5,13,give
2,6,5,14,it
2,6,6,0,
2,6,6,1,at
2,6,6,2,least
2,6,6,3,I
2,6,6,4,thought
2,6,6,5,so
2,6,6,6,at
2,6,6,7,the
2,6,6,8,time
2,6,7,0,
2,6,7,1,The
2,6,7,2,promise
2,6,7,3,therefore
2,6,7,4,was
2,6,7,5,given
2,6,7,6,and
2,6,7,7,must
2,6,7,8,be
2,6,7,9,performed
2,6,8,0,
2,6,8,1,Something
2,6,8,2,must
2,6,8,3,be
2,6,8,4,done
2,6,8,5,for
2,6,8,6,them
2,6,8,7,whenever
2,6,8,8,they
2,6,8,9,leave
2,6,8,10,Norland
2,6,8,11,and
2,6,8,12,settle
2,6,8,13,in
2,6,8,14,a
2,6,8,15,new
2,6,8,16,home
2,7,1,0,Well
2,7,1,1,then
2,7,1,2,LET
2,7,1,3,something
2,7,1,4,be
2,7,1,5,done
2,7,1,6,for
2,7,1,7,them
2,7,2,0,
2,7,2,1,but
2,7,2,2,THAT
2,7,2,3,something
2,7,2,4,need
2,7,2,5,not
2,7,2,6,be
2,7,2,7,three
2,7,2,8,thousand
2,7,2,9,pounds
2,7,3,0,
2,7,3,1,Consider
2,7,3,2,
2,7,4,0,
2,7,4,1,she
2,7,4,2,added
2,7,4,3,
2,7,5,0,that
2,7,5,1,when
2,7,5,2,the
2,7,5,3,money
2,7,5,4,is
2,7,5,5,once
2,7,5,6,parted
2,7,5,7,with
2,7,5,8,it
2,7,5,9,never
2,7,5,10,can
2,7,5,11,return
2,7,6,0,
2,7,6,1,Your
2,7,6,2,sisters
2,7,6,3,will
2,7,6,4,marry
2,7,6,5,and
2,7,6,6,it
2,7,6,7,will
2,7,6,8,be
2,7,6,9,gone
2,7,6,10,for
2,7,6,11,ever
2,7,7,0,
2,7,7,1,If
2,7,7,2,indeed
2,7,7,3,it
2,7,7,4,could
2,7,7,5,be
2,7,7,6,restored
2,7,7,7,to
2,7,7,8,our
2,7,7,9,poor
2,7,7,10,little
2,7,7,11,boy
2,7,7,12,
2,8,1,0,Why
2,8,1,1,to
2,8,1,2,be
2,8,1,3,sure
2,8,1,4,
2,8,2,0,
2,8,2,1,said
2,8,2,2,her
2,8,2,3,husband
2,8,2,4,very
2,8,2,5,gravely
2,8,2,6,
2,8,3,0,that
2,8,3,1,would
2,8,3,2,make
2,8,3,3,great
2,8,3,4,difference
2,8,4,0,
2,8,4,1,The
2,8,4,2,time
2,8,4,3,may
2,8,4,4,come
2,8,4,5,when
2,8,4,6,Harry
2,8,4,7,will
2,8,4,8,regret
2,8,4,9,that
2,8,4,10,so
2,8,4,11,large
2,8,4,12,a
2,8,4,13,sum
2,8,4,14,was
2,8,4,15,parted
2,8,4,16,with
2,8,5,0,
2,8,5,1,If
2,8,5,2,he
2,8,5,3,should
2,8,5,4,have
2,8,5,5,a
2,8,5,6,numerous
2,8,5,7,family
2,8,5,8,for
2,8,5,9,instance
2,8,5,10,it
2,8,5,11,would
2,8,5,12,be
2,8,5,13,a
2,8,5,14,very
2,8,5,15,convenient
2,8,5,16,addition
2,9,1,0,To
2,9,1,1,be
2,9,1,2,sure
2,9,1,3,it
2,9,1,4,would
2,10,1,0,Perhaps
2,10,1,1,then
2,10,1,2,it
2,10,1,3,would
2,10,1,4,be
2,10,1,5,better
2,10,1,6,for
2,10,1,7,all
2,10,1,8,parties
2,10,1,9,if
2,10,1,10,the
2,10,1,11,sum
2,10,1,12,were
2,10,1,13,diminished
2,10,1,14,one
2,10,1,15,half
2,10,2,0,
2,10,2,1,Five
2,10,2,2,hundred
2,10,2,3,pounds
2,10,2,4,would
2,10,2,5,be
2,10,2,6,a
2,10,2,7,prodigious
2,10,2,8,increase
2,10,2,9,to
2,10,2,10,their
2,10,2,11,fortunes
2,11,1,0,Oh
2,11,2,0,
2,11,2,1,beyond
2,11,2,2,anything
2,11,2,3,great
2,11,3,0,
2,11,3,1,What
2,11,3,2,brother
2,11,3,3,on
2,11,3,4,earth
2,11,3,5,would
2,11,3,6,do
2,11,3,7,half
2,11,3,8,so
2,11,3,9,much
2,11,3,10,for
2,11,3,11,his
2,11,3,12,sisters
2,11,3,13,even
2,11,3,14,if
2,11,3,15,REALLY
2,11,3,16,his
2,11,3,17,sisters
2,11,4,0,
2,11,4,1,And
2,11,4,2,as
2,11,4,3,it
2,11,4,4,is
2,11,4,5,only
2,11,4,6,half
2,11,4,7,blood
2,11,5,0,
2,11,5,1,But
2,11,5,2,you
2,11,5,3,have
2,11,5,4,such
2,11,5,5,a
2,11,5,6,generous
2,11,5,7,spirit
2,12,1,0,I
2,12,1,1,would
2,12,1,2,not
2,12,1,3,wish
2,12,1,4,to
2,12,1,5,do
2,12,1,6,any
2,12,1,7,thing
2,12,1,8,mean
2,12,1,9,
2,12,2,0,
2,12,2,1,he
2,12,2,2,replied
2,12,4,0,One
2,12,4,1,had
2,12,4,2,rather
2,12,4,3,on
2,12,4,4,such
2,12,4,5,occasions
2,12,4,6,do
2,12,4,7,too
2,12,4,8,much
2,12,4,9,than
2,12,4,10,too
2,12,4,11,little
2,12,5,0,
2,12,5,1,No
2,12,5,2,one
2,12,5,3,at
2,12,5,4,least
2,12,5,5,can
2,12,5,6,think
2,12,5,7,I
2,12,5,8,have
2,12,5,9,not
2,12,5,10,done
2,12,5,11,enough
2,12,5,12,for
2,12,5,13,them
2,12,6,0,
2,12,6,1,even
2,12,6,2,themselves
2,12,6,3,they
2,12,6,4,can
2,12,6,5,hardly
2,12,6,6,expect
2,12,6,7,more
2,13,1,0,There
2,13,1,1,is
2,13,1,2,no
2,13,1,3,knowing
2,13,1,4,what
2,13,1,5,THEY
2,13,1,6,may
2,13,1,7,expect
2,13,1,8,
2,13,2,0,
2,13,2,1,said
2,13,2,2,the
2,13,2,3,lady
2,13,2,4,
2,13,3,0,but
2,13,3,1,we
2,13,3,2,are
2,13,3,3,not
2,13,3,4,to
2,13,3,5,think
2,13,3,6,of
2,13,3,7,their
2,13,3,8,expectations
2,13,4,0,
2,13,4,1,the
2,13,4,2,question
2,13,4,3,is
2,13,4,4,what
2,13,4,5,you
2,13,4,6,can
2,13,4,7,afford
2,13,4,8,to
2,13,4,9,do
2,14,1,0,Certainly
2,14,1,1,and
2,14,1,2,I
2,14,1,3,think
2,14,1,4,I
2,14,1,5,may
2,14,1,6,afford
2,14,1,7,to
2,14,1,8,give
2,14,1,9,them
2,14,1,10,five
2,14,1,11,hundred
2,14,1,12,pounds
2,14,1,13,a
2,14,1,14,piece
2,14,2,0,
2,14,2,1,As
2,14,2,2,it
2,14,2,3,is
2,14,2,4,without
2,14,2,5,any
2,14,2,6,addition
2,14,2,7,of
2,14,2,8,mine
2,14,2,9,they
2,14,2,10,will
2,14,2,11,each
2,14,2,12,have
2,14,2,13,about
2,14,2,14,three
2,14,2,15,thousand
2,14,2,16,pounds
2,14,2,17,on
2,14,2,18,their
2,14,2,19,mother
2,14,2,20,s
2,14,2,21,death
2,14,2,22,a
2,14,2,23,very
2,14,2,24,comfortable
2,14,2,25,fortune
2,14,2,26,for
2,14,2,27,any
2,14,2,28,young
2,14,2,29,woman
2,15,1,0,To
2,15,1,1,be
2,15,1,2,sure
2,15,1,3,it
2,15,1,4,is
2,15,2,0,
2,15,2,1,and
2,15,2,2,indeed
2,15,2,3,it
2,15,2,4,strikes
2,15,2,5,me
2,15,2,6,that
2,15,2,7,they
2,15,2,8,can
2,15,2,9,want
2,15,2,10,no
2,15,2,11,addition
2,15,2,12,at
2,15,2,13,all
2,15,3,0,
2,15,3,1,They
2,15,3,2,will
2,15,3,3,have
2,15,3,4,ten
2,15,3,5,thousand
2,15,3,6,pounds
2,15,3,7,divided
2,15,3,8,amongst
2,15,3,9,them
2,15,4,0,
2,15,4,1,If
2,15,4,2,they
2,15,4,3,marry
2,15,4,4,they
2,15,4,5,will
2,15,4,6,be
2,15,4,7,sure
2,15,4,8,of
2,15,4,9,doing
2,15,4,10,well
2,15,4,11,and
2,15,4,12,if
2,15,4,13,they
2,15,4,14,do
2,15,4,15,not
2,15,4,16,they
2,15,4,17,may
2,15,4,18,all
2,15,4,19,live
2,15,4,20,very
2,15,4,21,comfortably
2,15,4,22,together
2,15,4,23,on
2,15,4,24,the
2,15,4,25,interest
2,15,4,26,of
2,15,4,27,ten
2,15,4,28,thousand
2,15,4,29,pounds
2,16,1,0,That
2,16,1,1,is
2,16,1,2,very
2,16,1,3,true
2,16,1,4,and
2,16,1,5,therefore
2,16,1,6,I
2,16,1,7,do
2,16,1,8,not
2,16,1,9,know
2,16,1,10,whether
2,16,1,11,upon
2,16,1,12,the
2,16,1,13,whole
2,16,1,14,it
2,16,1,15,would
2,16,1,16,not
2,16,1,17,be
2,16,1,18,more
2,16,1,19,advisable
2,16,1,20,to
2,16,1,21,do
2,16,1,22,something
2,16,1,23,for
2,16,1,24,their
2,16,1,25,mother
2,16,1,26,while
2,16,1,27,she
2,16,1,28,lives
2,16,1,29,rather
2,16,1,30,than
2,16,1,31,for
2,16,1,32,them
2,16,1,33,something
2,16,1,34,of
2,16,1,35,the
2,16,1,36,annuity
2,16,1,37,kind
2,16,1,38,I
2,16,1,39,mean
2,16,2,0,
2,16,2,1,My
2,16,2,2,sisters
2,16,2,3,would
2,16,2,4,feel
2,16,2,5,the
2,16,2,6,good
2,16,2,7,effects
2,16,2,8,of
2,16,2,9,it
2,16,2,10,as
2,16,2,11,well
2,16,2,12,as
2,16,2,13,herself
2,16,3,0,
2,16,3,1,A
2,16,3,2,hundred
2,16,3,3,a
2,16,3,4,year
2,16,3,5,would
2,16,3,6,make
2,16,3,7,them
2,16,3,8,all
2,16,3,9,perfectly
2,16,3,10,comfortable
2,17,0,0,His
2,17,0,1,wife
2,17,0,2,hesitated
2,17,0,3,a
2,17,0,4,little
2,17,0,5,however
2,17,0,6,in
2,17,0,7,giving
2,17,0,8,her
2,17,0,9,consent
2,17,0,10,to
2,17,0,11,this
2,17,0,12,plan
2,18,1,0,To
2,18,1,1,be
2,18,1,2,sure
2,18,1,3,
2,18,2,0,
2,18,2,1,said
2,18,2,2,she
2,18,2,3,
2,18,3,0,it
2,18,3,1,is
2,18,3,2,better
2,18,3,3,than
2,18,3,4,parting
2,18,3,5,with
2,18,3,6,fifteen
2,18,3,7,hundred
2,18,3,8,pounds
2,18,3,9,at
2,18,3,10,once
2,18,4,0,
2,18,4,1,But
2,18,4,2,then
2,18,4,3,if
2,18,4,4,Mrs
2,18,5,0,
2,18,5,1,Dashwood
2,18,5,2,should
2,18,5,3,live
2,18,5,4,fifteen
2,18,5,5,years
2,18,5,6,we
2,18,5,7,shall
2,18,5,8,be
2,18,5,9,completely
2,18,5,10,taken
2,18,5,11,in
2,19,1,0,Fifteen
